(63*Pi)/128,0.6029961492886166
(6301*Pi)/12800,0.7708061144225948
(3151*Pi)/6400,0.9999056287666592
(6303*Pi)/12800,0.45208601364796785
(197*Pi)/400,0.9840909112004651
(1261*Pi)/2560,0.41975429170602485
(3153*Pi)/6400,0.8817852992913683
(6307*Pi)/12800,0.9998794314467132
(1577*Pi)/3200,0.4820113003039297
(6309*Pi)/12800,0.9995730519577969
(631*Pi)/1280,0.6654356549472822
(6311*Pi)/12800,0.5159076467802758
(789*Pi)/1600,0.6837817919324126
(6313*Pi)/12800,0.9998946270409854
(3157*Pi)/6400,0.6640554024505987
(1263*Pi)/2560,0.5205029113309451
(1579*Pi)/3200,0.9998853263003024
(6317*Pi)/12800,0.7280925994023201
(3159*Pi)/6400,0.6258791292471508
(6319*Pi)/12800,0.6535019796489576
(79*Pi)/160,0.9997094533141301
(6321*Pi)/12800,0.5344670223257264
(3161*Pi)/6400,0.8141094889752662
(6323*Pi)/12800,0.42849680589954836
(1581*Pi)/3200,0.9565321500541869
(253*Pi)/512,0.6154046014550079
(3163*Pi)/6400,0.9999162745517614
(6327*Pi)/12800,0.6388962049332787
(791*Pi)/1600,0.5170196765748905
(6329*Pi)/12800,0.6804916402212186
(633*Pi)/1280,0.5128815510587321
(6331*Pi)/12800,0.40538225599960465
(1583*Pi)/3200,0.9997696292538217
(6333*Pi)/12800,0.4332897019131645
(3167*Pi)/6400,0.9999346299253178
(1267*Pi)/2560,0.4973544515921839
(99*Pi)/200,0.9997847725054423
(6337*Pi)/12800,0.9999492514762515
(3169*Pi)/6400,0.9999063509100515
(6339*Pi)/12800,0.9998897067902243
(317*Pi)/640,0.9936568785292202
(6341*Pi)/12800,0.9999494049325611
(3171*Pi)/6400,0.9201615898575297
(6343*Pi)/12800,0.6955870335674313
(793*Pi)/1600,0.7768368107190413
(1269*Pi)/2560,0.9999620408851965
(3173*Pi)/6400,0.4916334696696984
(6347*Pi)/12800,0.9998211009428374
(1587*Pi)/3200,0.5092515498392808
(6349*Pi)/12800,0.5008251977741232
(127*Pi)/256,0.49693390632789775
(6351*Pi)/12800,0.9997544032130169
(397*Pi)/800,0.4570746977882512
(6353*Pi)/12800,0.5130780900466843
(3177*Pi)/6400,0.5507749265876766
(1271*Pi)/2560,0.9992443080832896
(1589*Pi)/3200,0.9915652268025816
(6357*Pi)/12800,0.9999768937238905
(3179*Pi)/6400,0.9999740378036077
(6359*Pi)/12800,0.9999550889678931
(159*Pi)/320,0.9999771718724597
(6361*Pi)/12800,0.6523235602234074
(3181*Pi)/6400,0.9999839059198946
(6363*Pi)/12800,0.6137391829561376
(1591*Pi)/3200,0.9999495306122408
(1273*Pi)/2560,0.9999033198821886
(3183*Pi)/6400,0.9995305711949499
(6367*Pi)/12800,0.9999752884489016
(199*Pi)/400,0.9999883464886725
(6369*Pi)/12800,0.6497148338339909
(637*Pi)/1280,0.8123222189838777
(6371*Pi)/12800,0.9999912209807531
(1593*Pi)/3200,0.9999543572448105
(6373*Pi)/12800,0.9999713733612693
(3187*Pi)/6400,0.5313474935682959
(255*Pi)/512,0.9999919768125097
(797*Pi)/1600,0.9999371953567132
(6377*Pi)/12800,0.9999662620246262
(3189*Pi)/6400,0.9999921839114955
(6379*Pi)/12800,0.9998856220438882
(319*Pi)/640,0.5040644631846138
(6381*Pi)/12800,0.9999949136444976
(3191*Pi)/6400,0.5414378856778206
(6383*Pi)/12800,0.99998994525433
(399*Pi)/800,0.9982712279772682
(1277*Pi)/2560,0.9999830584685228
(3193*Pi)/6400,0.9999446863099049
(6387*Pi)/12800,0.9998649101134636
(1597*Pi)/3200,0.9999869127056245
(6389*Pi)/12800,0.999996539092151
(639*Pi)/1280,0.9999925318933055
(6391*Pi)/12800,0.9999990829238716
(799*Pi)/1600,0.5343838282886567
(6393*Pi)/12800,0.9999970614742858
(3197*Pi)/6400,0.9999995757490934
(1279*Pi)/2560,0.9999882071179874
(1599*Pi)/3200,0.9225051492403037
(6397*Pi)/12800,0.9999995645563183
(3199*Pi)/6400,0.9999990383250807
(6399*Pi)/12800,0.9999998512343292
Pi/2,0.9999999999987891
(6401*Pi)/12800,0.9999985320727344
(3201*Pi)/6400,0.999999675200784
(6403*Pi)/12800,0.9986696034129011
(1601*Pi)/3200,0.9999990294481521
(1281*Pi)/2560,0.9999990061298558
(3203*Pi)/6400,0.9999994749713028
(6407*Pi)/12800,0.9999993084501795
(801*Pi)/1600,0.9999991566756096
(6409*Pi)/12800,0.9999992174010807
(641*Pi)/1280,0.999994088365987
(6411*Pi)/12800,0.9999987428647935
(1603*Pi)/3200,0.9999486753448669
(6413*Pi)/12800,0.9999726540439565
(3207*Pi)/6400,0.9999898074235914
(1283*Pi)/2560,0.9999928545808463
(401*Pi)/800,0.9989366791368075
(6417*Pi)/12800,0.9999966982409736
(3209*Pi)/6400,0.9999812990702996
(6419*Pi)/12800,0.9999373215508572
(321*Pi)/640,0.9999915886989615
(6421*Pi)/12800,0.9999939783069567
(3211*Pi)/6400,0.7061025544888532
(6423*Pi)/12800,0.9999529342534639
(803*Pi)/1600,0.9999546048203679
(257*Pi)/512,0.912908862777357
(3213*Pi)/6400,0.4334368316439965
(6427*Pi)/12800,0.9988246317198629
(1607*Pi)/3200,0.5493564580055305
(6429*Pi)/12800,0.484985513531903
(643*Pi)/1280,0.9833737482361238
(6431*Pi)/12800,0.3932979935652724
(201*Pi)/400,0.6953680909752149
(6433*Pi)/12800,0.6003759793886458
(3217*Pi)/6400,0.5782135618358967
(1287*Pi)/2560,0.999975922621411
(1609*Pi)/3200,0.9973228159187072
(6437*Pi)/12800,0.9999703565893332
(3219*Pi)/6400,0.798832252882073
(6439*Pi)/12800,0.9999816468098481
(161*Pi)/320,0.9999784929061876
(6441*Pi)/12800,0.9999801386929152
(3221*Pi)/6400,0.9999722922864528
(6443*Pi)/12800,0.9999793511077159
(1611*Pi)/3200,0.9999005129365682
(1289*Pi)/2560,0.472560357886275
(3223*Pi)/6400,0.7117158806693827
(6447*Pi)/12800,0.5431648375578386
(403*Pi)/800,0.5100709595310025
(6449*Pi)/12800,0.4692457998525938
(129*Pi)/256,0.6625075504405535
(6451*Pi)/12800,0.5856500847616725
(1613*Pi)/3200,0.9998858050071298
(6453*Pi)/12800,0.9999678008972095
(3227*Pi)/6400,0.8922488790962979
(1291*Pi)/2560,0.47782713216085426
(807*Pi)/1600,0.49290281076121406
(6457*Pi)/12800,0.9999561620793987
(3229*Pi)/6400,0.9999672093318682
(6459*Pi)/12800,0.7812849915060983
(323*Pi)/640,0.999926036965583
(6461*Pi)/12800,0.47547939021222213
(3231*Pi)/6400,0.9998411876545901
(6463*Pi)/12800,0.5449638336701179
(101*Pi)/200,0.9995821679151847
(1293*Pi)/2560,0.9997594668574784
(3233*Pi)/6400,0.49510702289034614
(6467*Pi)/12800,0.9911924275391573
(1617*Pi)/3200,0.9994453407806995
(6469*Pi)/12800,0.9999196773314362
(647*Pi)/1280,0.462264147705231
(6471*Pi)/12800,0.9998968319533701
(809*Pi)/1600,0.9989381617164282
(6473*Pi)/12800,0.734020230549431
(3237*Pi)/6400,0.9998542642471436
(259*Pi)/512,0.48880437918827613
(1619*Pi)/3200,0.962983453285751
(6477*Pi)/12800,0.9997582765791582
(3239*Pi)/6400,0.39357529747428693
(6479*Pi)/12800,0.5142468698477621
(81*Pi)/160,0.7528625702629012
(6481*Pi)/12800,0.5972358293131736
(3241*Pi)/6400,0.4624939172095255
(6483*Pi)/12800,0.635706262438406
(1621*Pi)/3200,0.9204288757126091
(1297*Pi)/2560,0.44117345815742204
(3243*Pi)/6400,0.4597549631423706
(6487*Pi)/12800,0.7685947939190002
(811*Pi)/1600,0.999833613107216
(6489*Pi)/12800,0.5758345826470549
(649*Pi)/1280,0.47727286953303216
(6491*Pi)/12800,0.4413893595975317
(1623*Pi)/3200,0.9997680825372985
(6493*Pi)/12800,0.526334857410238
(3247*Pi)/6400,0.999871057595624
(1299*Pi)/2560,0.9970249015939341
(203*Pi)/400,0.40650172007044455
(6497*Pi)/12800,0.765364068675025
(3249*Pi)/6400,0.797758168847646
(6499*Pi)/12800,0.9951543049345325
(65*Pi)/128,0.5151963530641858